created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 21 23:54:29 +0000 2023;1715879259980599619;"@bagaskaraade @genx36545403 @jokowi @gibran_tweet @kaesangp cuk isuk2 wes ngerasani presiden";0;0;0;0;in;110955769;1715668498939367790;ikrihakiki;https://twitter.com/ikrihakiki/status/1715879259980599619
Sat Oct 21 23:54:15 +0000 2023;1715879200119460208;"@genx36545403 @jokowi @gibran_tweet @kaesangp Emang keliatan nya sperti itu, efek dari merendahkan pak jokowi. Tapi membuat blunder di akhir akhir ini";0;0;0;0;in;174273458;1715668498939367790;davidsam666;https://twitter.com/davidsam666/status/1715879200119460208
Sat Oct 21 23:54:06 +0000 2023;1715879163494863330;"@Outstandjing Yg milih prabowo gibran berarti indonesia pantes kere melarat";0;0;0;0;in;1355423051614064642;1715615222671745032;AMisedap;https://twitter.com/AMisedap/status/1715879163494863330
Sat Oct 21 23:53:57 +0000 2023;1715879124441698551;"SBY soal Gibran Ingin ke Cikeas: Urusan Cawapres Kedaulatan Prabowo.  Menurut SBY, silaturahmi adalah hal yg baik. Namun, urusan Cawapres adalah urusan Prabowo Subianto, yg didukung oleh Demokrat. https://t.co/HbXd5umlNM. @Yurissa_Samosir @Mdy_Asmara1701 @sudirmansaid @abu_waras";0;0;0;0;in;1460142601449840652;1715879124441698551;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1715879124441698551
Sat Oct 21 23:53:56 +0000 2023;1715879120800977086;"@gibran_tweet Inget inget yuuu,yg membenci ,ngatain PKI,Ratna Sarumpaet 😂😂😂😂 semua ad di kubu sebelah ,kita yg  dikacangin";0;0;2;3;in;1629050677795368960;1715757265888960853;SeriDianawati;https://twitter.com/SeriDianawati/status/1715879120800977086
Sat Oct 21 23:53:49 +0000 2023;1715879090467540992;"@FaGtng Ente yg ngeblek ..suara media Lo terusin..ada dak link komentar Gibran..jangan buat hoaxs ..kena tar..ente..";0;0;0;0;in;1666002774969188353;1715631822112219599;YudiPriyad25020;https://twitter.com/YudiPriyad25020/status/1715879090467540992
Sat Oct 21 23:53:46 +0000 2023;1715879079701061799;"@DargombezDargo2 @gibran_tweet wih penjaganya kaing-kaing";0;0;0;0;in;1369296894137151493;1715757265888960853;BerhadiahPulpen;https://twitter.com/BerhadiahPulpen/status/1715879079701061799
Sat Oct 21 23:53:44 +0000 2023;1715879070033162543;"@ikrihakiki @genx36545403 @jokowi @gibran_tweet @kaesangp Ambek dalam hati hmm titenono ae kon";0;1;0;0;in;268282944;1715668498939367790;bagaskaraade;https://twitter.com/bagaskaraade/status/1715879070033162543
Sat Oct 21 23:53:38 +0000 2023;1715879044275912926;"@bumnbersatu @jokowi @gibran_tweet Memenangkan Jokowi, ok.... Kalau yg lain.....gak lah";0;0;0;0;in;154002393;1715633152620962070;liriksoe;https://twitter.com/liriksoe/status/1715879044275912926
Sat Oct 21 23:53:38 +0000 2023;1715879043407728669;"Gibran Ngaku Sudah Ketemu Puan Maharani Sebelum Diusung Jadi Cawapres https://t.co/4mxZDkJy71";2;5;3;8;in;3319260420;1715879043407728669;geloraco;https://twitter.com/geloraco/status/1715879043407728669
Sat Oct 21 23:53:30 +0000 2023;1715879013322039406;"@kompascom Kekayaan bisa habis, jabatan bisa selesai, tapi sejarah akan dikenang selamanya, saya sedih karena sejarah akan mengenang mas Jokowi &amp  Gibran sebagai seorang pembohong, pengkhianat dan haus kekuasaan 😭😭😭 https://t.co/x6EfUi26em";0;0;0;0;in;106727526;1715759117883891782;andre_tjahjadi;https://twitter.com/andre_tjahjadi/status/1715879013322039406
Sat Oct 21 23:53:30 +0000 2023;1715879010872545576;"@armangn8 @golkar_id @airlangga_hrt @gibran_tweet Tolak teruuus, masa Golkar kalah dengan anak kemaren sore.....😂";0;0;0;0;in;1661595355;1715675319318069295;RusdiridwanS;https://twitter.com/RusdiridwanS/status/1715879010872545576
Sat Oct 21 23:53:20 +0000 2023;1715878971009826831;"@B4ngDm @STresnowat102 @iwanfals Sebelum gibran jd cawapres resmi pasti diam semua..yg baik itu adalah cek lg proses di MK dan sebagainya apakah sesuai dgn aturan.";0;1;0;0;in;1564281823563169793;1715311838223851960;CDoreri;https://twitter.com/CDoreri/status/1715878971009826831
Sat Oct 21 23:53:19 +0000 2023;1715878966710644926;"Golkar Resmi Ajukan Bacawapres Prabowo, Yusril: Nama Gibran Segera Diumumkan https://t.co/s8VyPXZ1Z3 lewat @banjarmasinpost";0;0;0;0;in;65639033;1715878966710644926;banjarmasinpost;https://twitter.com/banjarmasinpost/status/1715878966710644926
Sat Oct 21 23:53:15 +0000 2023;1715878949119824053;"Piye bos @gibran_tweet ?  Po tego ?  Nek kata pak @ganjarpranowo , kekuasan memang menggoda.   Tapi, ngunu yo ngunu neng ojo ngunu !";0;0;0;0;in;1631938316;1715878949119824053;EPras92_;https://twitter.com/EPras92_/status/1715878949119824053
Sat Oct 21 23:53:13 +0000 2023;1715878939862990889;"Kita harus jujur pak,mas Gibran barang bagus lebih bagus kerjanya dari si Tukang ngbul dijakarta dulu 5 tahun 394 T jakarta ga ada pembangunan dan rusak!! INI DEMOKRASI KITA GAK BOLEH MELARANG!! TETAPI SAYA TETAP PILIH PDIP DAN PAK GANJAR!!!";0;0;0;0;in;1441147010392858625;1715878939862990889;tjandra_alwi;https://twitter.com/tjandra_alwi/status/1715878939862990889
Sat Oct 21 23:53:03 +0000 2023;1715878897231999075;"@K1_7123J0 @Fahrihamzah @gibran_tweet HABIS! yg ngaku2 sbg reformis 98 sudah mati semua idealismenya.";0;0;0;0;in;1617089381822771201;1715741272831676699;ag_ya_ya;https://twitter.com/ag_ya_ya/status/1715878897231999075
Sat Oct 21 23:53:01 +0000 2023;1715878888700846243;"@Harfa_qba_s @susno2g Ydah jgn pilih prabowo... Pilihan tinggal ganjar dan anies. Pilih salah satu dari mereka, jgn prabowo gibran.";0;0;0;0;in;1604062014828990464;1715662265075298690;KamaSut02304391;https://twitter.com/KamaSut02304391/status/1715878888700846243
Sat Oct 21 23:52:57 +0000 2023;1715878873106395263;"@KompasTV @gibran_tweet Tidak perlu pertanyaan ??..nanti jawabannya blunder 🤭";0;0;0;0;in;1394189790715674626;1715627353337106729;Opick19751;https://twitter.com/Opick19751/status/1715878873106395263
Sat Oct 21 23:52:52 +0000 2023;1715878850683666894;"@KompasTV Puan SJ santai Gibran KESANA kemari buzzer yg ribut SJ Jd mau coblos Prabowo dapat Ganjar mau coblos Ganjar dapat prabowo gitu aja kok repot";0;0;0;0;in;728573376998973440;1715702519538872378;CODEAGN;https://twitter.com/CODEAGN/status/1715878850683666894
Sat Oct 21 23:52:48 +0000 2023;1715878834812362859;"@adearmando61 Kok ga ada foto Anwar Usman, dia kan paman yg punya peran vital meloloskan Gibran maju Cawapres";0;0;0;0;in;1540731063370399744;1715690345974075874;isoskdkfofkalak;https://twitter.com/isoskdkfofkalak/status/1715878834812362859
Sat Oct 21 23:52:45 +0000 2023;1715878823915626784;"@SETYAKI22965702 @ganjarpranowo Tetap Ganjar Mahfud MD   GAMA Gofud PDIP Megawati   Gibran Jokowi";0;0;1;1;in;1542129667964280832;1715876612137537795;ferystwit;https://twitter.com/ferystwit/status/1715878823915626784
Sat Oct 21 23:52:43 +0000 2023;1715878814356746589;"@PandamPamungkas @gibran_tweet Manusia klo byk pencitraan umumnya dobol alias omong kosong  alias nipu rakyat...hidup berpura pura Baek,hebat Dimata rakyat";0;0;0;0;in;1651591366907142144;1715654546524127618;pustakamed52231;https://twitter.com/pustakamed52231/status/1715878814356746589
Sat Oct 21 23:52:32 +0000 2023;1715878768819179998;"@PDI_Perjuangan  Apakah megawati dan partainya punya rahasia yg diketahui jokowi sehingga  tidak berdaya atas "dansa jokowi dan gibran? Apalagi jokowi pernah bilang dia  memegang data intelijen ttg setiap parpol. Well, stop this madness dgn TIDAK MEMILIH @prabowo &amp  @gibran_tweet";0;0;0;1;in;990658484193513473;1715878768819179998;nisma_mokhtar;https://twitter.com/nisma_mokhtar/status/1715878768819179998
Sat Oct 21 23:52:28 +0000 2023;1715878751140245752;"@PreciosaKanti Erat skali smngat Jkw yakin Prabowo gibran menang satu putaran luar biasa kekuatan yg akan di gunakan utk kpntingan kekuasaan.  #Jkwlicikpicik #munafikklsKakap  Ingat tman2 negara tdk sdang baik2 sja, rapatkan barisan satukan tekad menangkan #GAMA Merdeka";0;0;0;0;in;1027723988619780096;1715733788473581758;VenlyWongsing;https://twitter.com/VenlyWongsing/status/1715878751140245752
Sat Oct 21 23:52:26 +0000 2023;1715878741203980644;"@ekokuntadhi1 Ternyata Ambisi Kekuasaannya bisa menghalalkan segalanya... Bukan begitu @gibran_tweet";0;0;0;0;in;58683100;1715797207377650004;edimulyanto;https://twitter.com/edimulyanto/status/1715878741203980644
Sat Oct 21 23:52:24 +0000 2023;1715878736225309006;"@ch_chotimah2 @ridwankamil @erickthohir @airlangga_hrt @ZUL_Hasan @gibran_tweet Udah,urus dirimu sendiri aja!! gitu aja kok repot";0;0;0;0;in;1058513140936171520;1715610922499334590;HermeinaA;https://twitter.com/HermeinaA/status/1715878736225309006
Sat Oct 21 23:52:24 +0000 2023;1715878735818392059;"@anismatta @gibran_tweet Penjilat saya ko yakin yaaa partai anda ga akan lolos ....";0;0;0;0;in;1603548955995869185;1715742425761865756;Samir93348900;https://twitter.com/Samir93348900/status/1715878735818392059
Sat Oct 21 23:52:24 +0000 2023;1715878735524909413;"@aan_muba @gibran_tweet Awas bran di Slentik jaran.";0;0;0;0;in;1384407811354873857;1715624274646708444;BambangMali4;https://twitter.com/BambangMali4/status/1715878735524909413
Sat Oct 21 23:52:16 +0000 2023;1715878700707872794;"@Munir_Timur @SBYudhoyono @jokowi AHY hrs mengkampanyekan Gibran...ini seperti matahari terbenam di timur..ga pernah kebayang. Betul politik itu dinamis, tp fakta ini bisa dikategorikan konyol sih..kenapa? Ya mana mungkin para senior endorse bocah ga brpengalaman..msh lbh logis klo Demokrat blk ke Anies";0;0;0;3;in;1192427580017627136;1715638470813614530;MarcelSabini7;https://twitter.com/MarcelSabini7/status/1715878700707872794
Sat Oct 21 23:52:13 +0000 2023;1715878689198780880;"@nengiten @Naz_lira @gibran_tweet Modelany 11-12 sama bokapnya 🤭🤭";0;1;0;2;in;1104725874601914369;1715667207508865030;Asti67417982;https://twitter.com/Asti67417982/status/1715878689198780880
Sat Oct 21 23:52:12 +0000 2023;1715878683515490722;"@Lembayung071 @gibran_tweet @jokowi Sakit hati kadang";0;0;0;0;in;1500020200380403715;1715751752660931060;maryanti_oemar;https://twitter.com/maryanti_oemar/status/1715878683515490722
Sat Oct 21 23:52:09 +0000 2023;1715878671804965231;"Prediksi @ProfylHenuk (Mahasiswa S1 Hukum Universitas Nusa Lontar (UNSTAR) Rote: "Strategi @partaigolkar5 Jitu Usung @gibran_tweet CAWAPRES Agar @officialMKRI Kick out @prabowo, Maka @partaigolkar5 Deklarasi @airlangga_hrt (CAPRES) + @gibran_tweet (CAWAPRES)". https://t.co/fWOQTQ7Wif";0;0;0;1;in;1431351756823224321;1715878671804965231;ProfylHenuk;https://twitter.com/ProfylHenuk/status/1715878671804965231
Sat Oct 21 23:52:08 +0000 2023;1715878669225497043;"@bobby_risakotta Terserah yang mau nyapres mau milih siapa wakilnyaknp pd ngatur² si, org mau nya sm gibran yaudah siapa tau menang, lgian klo pun klh klo pilihan sendiri kan ga nyesek";0;0;0;0;in;1599450317803773954;1715668301563785465;karangtengah_o;https://twitter.com/karangtengah_o/status/1715878669225497043
Sat Oct 21 23:52:01 +0000 2023;1715878638581862833;"@SBYudhoyono Beda ya pak statement nya ketika Anies milih cak imin bapak marah besar dan sumpah serapah pada Anies, sudah nyaman ya pak berkoalisi dengan anak karbitan macam gibran?";0;0;0;0;in;1475038767387869184;1715762380578447488;enhate02;https://twitter.com/enhate02/status/1715878638581862833
Sat Oct 21 23:51:53 +0000 2023;1715878603643408661;"@Fahrihamzah Maknanya gini ya bro.. Hal2 yg bodoh dan mustahil pun bisa terjadi..kalau cuma ketololan kecil seperti gibran jadi wakil mah, biasa aja keleeesss...😂😂😂😂";0;0;0;0;in;1603684422393688064;1715722460547727674;nalsya_aldi;https://twitter.com/nalsya_aldi/status/1715878603643408661
Sat Oct 21 23:51:51 +0000 2023;1715878597662306619;"@gibran_tweet Ternyata......";0;0;0;0;in;1364510485324787714;1715757265888960853;SoegengDjatmik2;https://twitter.com/SoegengDjatmik2/status/1715878597662306619
Sat Oct 21 23:51:50 +0000 2023;1715878591869632539;"Soekarno Bapak Proklamasi Soeharto Bapak Pembangunan Habibie Bapak Teknologi Jokowi Bapaknya Gibran";0;0;0;3;in;949519826363416577;1715878591869632539;SBahriTweet;https://twitter.com/SBahriTweet/status/1715878591869632539
Sat Oct 21 23:51:48 +0000 2023;1715878584747958448;"Bayangkan coba .kekuatan suara dari Jabar..dan  kurang apa dengan  kang @ridwankamil .@erickthohir Santun.Rupawan.intelektual ikut Partai besar. bisa bisanya di patahkan oleh Mas @gibran_tweet  @PDI_Perjuangan  harus ucap terima kasih dengan kadernya yang  mungil ini Merdeka.";0;0;0;0;in;1471327478496956416;1715878584747958448;EddiKusmana1;https://twitter.com/EddiKusmana1/status/1715878584747958448
Sat Oct 21 23:51:48 +0000 2023;1715878584597065926;"Kata @gibran_tweet : yoo nda lah mas Husin, kan ada Mbapa yg mbantu" sy dr blakang.  Kata @gibran_tweet : apa mas Husin nda tau, parte Golkar  lbh tua dr PDIP, Gerindra yg besar di tmbh fans mbapa itu projo'an, bahaya y dmn to?  @gibran_tweet : nanti ta omongi Kaesang mbantu" jg";0;0;0;0;in;1604354163047305216;1715878584597065926;tuaputty10;https://twitter.com/tuaputty10/status/1715878584597065926
Sat Oct 21 23:51:44 +0000 2023;1715878565882028240;"@AgusYudhoyono Mas AHY POLITIK berubah dratis Segalanya karena keputusan MK Yang tidak masuk di akal.  BALIK LAGI MAS.  Demojrat aksn naik elektabilitasnya. PIKIR keras mas Ingat 8 tahun diobok obok Rezim Ini.   Masak mau Kamoanyekan GIBRAN BOCIL.  MALUUUUU dan Demokrat";0;0;0;0;in;1563082822008840193;1715552253363601913;123ardhan;https://twitter.com/123ardhan/status/1715878565882028240
Sat Oct 21 23:51:40 +0000 2023;1715878549163528385;"@Adiprayitno_20 Mau Gibran, mau Erick, bahkan Jokowi sekalipun, bodo amat.  Saya cari Paslon Capres yg jujur, bukan pembohong, tdk mencla mencle, "Mas Ganjar-Prof Mahfud" solusi untuk Indonesia Unggul.";0;0;0;0;in;1097412135410266112;1715293598017888719;igo_alghozaly;https://twitter.com/igo_alghozaly/status/1715878549163528385
Sat Oct 21 23:51:36 +0000 2023;1715878532310872571;"Tapi kan kader2 golkar aja gaada yg protes, kenapa malah pendukung ganjar yg paling sibuk. Klean ni kek nya ketar-ketir kali sama gibran doang wkwkw";0;0;0;0;in;1409336663625506822;1715878532310872571;GKetebak;https://twitter.com/GKetebak/status/1715878532310872571
Sat Oct 21 23:51:36 +0000 2023;1715878531874644056;"@G03NT03R_ @puanmaharani_ri @gibran_tweet @PDI_Perjuangan @jokowi Nama baik pa jokowi dipertaruhkan Jgn spe buruk di akhir masa tugas";0;0;0;1;in;494791354;1715707852957077664;joekampret1;https://twitter.com/joekampret1/status/1715878531874644056
Sat Oct 21 23:51:34 +0000 2023;1715878525276954626;"'Ojo Dibandingke' Gibran dengan Sutan Sjahrir https://t.co/i8KYIA1gZI";0;0;2;3;in;118646322;1715878525276954626;Bisniscom;https://twitter.com/Bisniscom/status/1715878525276954626
Sat Oct 21 23:51:34 +0000 2023;1715878525264421310;"Soal Isu Bergabung ke Golkar, Gibran Rakabuming Sebut Sudah Bertemu Puan Maharani https://t.co/BElvqLDuCV #TempoNasional";0;3;1;1;in;18129942;1715878525264421310;tempodotco;https://twitter.com/tempodotco/status/1715878525264421310
Sat Oct 21 23:51:34 +0000 2023;1715878524073234878;"@Tan_Mar3M @andre_rosiade Ka si bocil si  andre lah panggia Mas,  mungkin disuruah cium lancir.. nyo gibran pasti inyo lakuan tu Tan";0;0;0;0;in;233159185;1715568503984619956;hendar_djamain;https://twitter.com/hendar_djamain/status/1715878524073234878
Sat Oct 21 23:51:34 +0000 2023;1715878523968348188;"Gibran Dikabarkan ke Jakarta, Hasto Tepis Bertemu dengan Megawati  Gaya komunikasi politik Sekjen PDIP @hasto66 aneh. Gibran mau jadi cawapres kok @PDI_Perjuangan keluarkan surat tugas nyeleneh sbg jurkam https://t.co/HKNeT68Gay";0;0;0;2;in;1308817261684092929;1715878523968348188;kevynsaverio;https://twitter.com/kevynsaverio/status/1715878523968348188
Sat Oct 21 23:51:32 +0000 2023;1715878518624850093;"@kompascom Sadarlah mas @gibran_tweet https://t.co/vRIV22mkfZ";0;0;0;0;in;1399870426415730688;1715569235559346542;sugimanto_w;https://twitter.com/sugimanto_w/status/1715878518624850093
Sat Oct 21 23:51:29 +0000 2023;1715878504196440547;"@KakekHalal kowe ki utek goblok cuk...rumangsamu dibelakang gibran si sopo? dukun pijet?";0;0;0;0;in;1600636181120622592;1715602397970796949;dipo_sketch;https://twitter.com/dipo_sketch/status/1715878504196440547
Sat Oct 21 23:51:28 +0000 2023;1715878501423927459;"@Rasto66010876 @Aryprasetyo85 @gibran_tweet @007koteka @03__nakula @aan_muba @AntoniusCDN @FirzaHusainID @GunRomli @Miduk17 @NgkongRoses @DS_yantie Kena diglembuki se Indonesia ma dia 😂😂";0;1;0;1;in;1358050106990186497;1715653924898877721;JoshGrobax;https://twitter.com/JoshGrobax/status/1715878501423927459
Sat Oct 21 23:51:26 +0000 2023;1715878489818345598;"@OposisiCerdas Kalo ga jadi.. Apa gibran bakalan di lepehin/dikeluaein dari partai golkar?";0;0;0;0;in;1418110704058462211;1715723303778939317;IrwantoSetiawa8;https://twitter.com/IrwantoSetiawa8/status/1715878489818345598
Sat Oct 21 23:51:18 +0000 2023;1715878457559982367;"@tvOneNews Yg jadi cawapres Prabowo bukan Gibran tapi bapaknya biar pada bingung semua";0;0;0;0;in;728573376998973440;1715669274701050098;CODEAGN;https://twitter.com/CODEAGN/status/1715878457559982367
Sat Oct 21 23:51:18 +0000 2023;1715878456754622493;"Golkar resmi umumkan @gibran_rakabuming sebagai cawapres prabowo.   #GibranMenclaMencle #bestezangers #IsraelAttack #PrabowoGibranKalah #prabowosubianto https://t.co/dYvkLoNXFH";0;0;0;1;in;1339522236772859904;1715878456754622493;PMI_Millenial;https://twitter.com/PMI_Millenial/status/1715878456754622493
Sat Oct 21 23:51:14 +0000 2023;1715878441357340799;"@anismatta @gibran_tweet parTAI apa lagi ini..??";0;0;0;0;in;709247376;1715742425761865756;me_thefarmer;https://twitter.com/me_thefarmer/status/1715878441357340799
Sat Oct 21 23:51:14 +0000 2023;1715878440480743571;"@Andiarief__ Kata pak BY hidup Gibran ....jd pengen nangis";0;0;0;0;in;1652965186549207041;1715604578702647598;jonimandal71788;https://twitter.com/jonimandal71788/status/1715878440480743571
Sat Oct 21 23:51:13 +0000 2023;1715878438018707742;"Jadi Gibran akan masuk ke acara ganjar sambil teriak...  Pilih Prabowo 2024...!   Gitu??  😚🤣🤣🤣 https://t.co/PR1d9yaXq9";0;5;1;5;in;868706630480797697;1715878438018707742;monsterhiphoop;https://twitter.com/monsterhiphoop/status/1715878438018707742
Sat Oct 21 23:51:13 +0000 2023;1715878434977861919;"Kutambahi...klu milih gibran,  jabar, jatim riskan kalah bahkan mungkin juga jateng krn ulah caranya.";0;0;0;0;in;3456838045;1715878434977861919;JMintarto;https://twitter.com/JMintarto/status/1715878434977861919
Sat Oct 21 23:51:07 +0000 2023;1715878412223672614;"@_nclrza @gibran_tweet Bully Barca adalah kewajiban bung";0;0;0;0;in;1634508731848458240;1715586272474153032;RioIndr46488573;https://twitter.com/RioIndr46488573/status/1715878412223672614
Sat Oct 21 23:51:06 +0000 2023;1715878407555441048;"@Fahrihamzah @gibran_tweet Udah tergadai idealismemu bg";0;0;0;0;in;1603540058661072896;1715741272831676699;Syafril76;https://twitter.com/Syafril76/status/1715878407555441048
Sat Oct 21 23:50:51 +0000 2023;1715878345370747144;"Cara komunikasinya  aja susah. Lagian sekarang dia jadi cawapres dari partai lain  PDIP Tugaskan Gibran Jadi Jurkam dan Jubir Ganjar-Mahfud https://t.co/h7DmTLhGaH";0;0;0;0;in;1345745587;1715878345370747144;NikoAkmal;https://twitter.com/NikoAkmal/status/1715878345370747144
